created_at,entry_id,Temperature,Humidity,Ethanol (Gas),Type of Fruit,Ethylene
2022-06-12T05:43:29+00:00,386,34.5,81.1,408,Banana,219.2
2022-06-12T05:44:03+00:00,387,34.6,82.1,414,Banana,218.6
2022-06-12T05:44:36+00:00,388,34.6,81.6,413,Banana,218.7
2022-06-12T05:45:09+00:00,389,34.6,81.8,410,Banana,219
2022-06-12T05:45:42+00:00,390,34.6,82.3,412,Banana,218.8
2022-06-12T05:46:16+00:00,391,34.6,82.9,412,Banana,218.8
2022-06-12T05:46:49+00:00,392,34.6,82.1,405,Banana,219.5
2022-06-12T05:47:22+00:00,393,34.6,82.8,404,Banana,219.6
2022-06-12T05:47:55+00:00,394,34.6,83.2,410,Banana,219
2022-06-12T05:48:28+00:00,395,34.6,83,415,Banana,218.5
2022-06-12T05:49:02+00:00,396,34.7,82.8,418,Banana,218.2
2022-06-12T05:49:35+00:00,397,34.6,81.8,418,Banana,218.2
2022-06-12T05:50:08+00:00,398,34.6,81.5,420,Banana,218
2022-06-12T05:50:41+00:00,399,34.6,81.3,413,Banana,218.7
2022-06-12T05:51:14+00:00,400,34.6,81.6,409,Banana,219.1
2022-06-12T05:51:48+00:00,401,34.7,82.5,400,Banana,220
2022-06-12T05:52:21+00:00,402,34.7,83.3,411,Banana,218.9
2022-06-12T05:52:54+00:00,403,34.6,82,415,Banana,218.5
2022-06-12T05:53:27+00:00,404,34.6,81.2,420,Banana,218
2022-06-12T05:54:00+00:00,405,34.7,81.1,413,Banana,218.7
2022-06-12T05:54:33+00:00,406,34.7,82.2,411,Banana,218.9
2022-06-12T05:55:06+00:00,407,34.7,82.5,403,Banana,219.7
2022-06-12T05:55:40+00:00,408,34.7,83.2,418,Banana,218.2
2022-06-12T05:56:13+00:00,409,34.7,81.8,418,Banana,218.2
2022-06-12T05:56:46+00:00,410,34.7,82,412,Banana,218.8
2022-06-12T05:57:19+00:00,411,34.7,82.2,416,Banana,218.4
2022-06-12T05:57:52+00:00,412,34.8,81.8,419,Banana,218.1
2022-06-12T05:58:26+00:00,413,34.7,81.4,419,Banana,218.1
2022-06-12T05:58:59+00:00,414,34.7,81.6,412,Banana,218.8
2022-06-12T05:59:32+00:00,415,34.7,82.5,406,Banana,219.4
2022-06-12T06:00:05+00:00,416,34.8,83.1,414,Banana,218.6
2022-06-12T06:00:38+00:00,417,34.8,82.8,421,Banana,217.9
2022-06-12T06:01:12+00:00,418,34.8,82.8,422,Banana,217.8
2022-06-12T06:01:45+00:00,419,34.8,82.4,411,Banana,218.9
2022-06-12T06:02:18+00:00,420,34.8,83.1,422,Banana,217.8
2022-06-12T06:02:51+00:00,421,34.8,82.7,431,Banana,216.9
2022-06-12T06:03:24+00:00,422,34.8,82,432,Banana,216.8
2022-06-12T06:03:57+00:00,423,34.8,81.9,421,Banana,217.9
2022-06-12T06:04:31+00:00,424,34.8,82.6,421,Banana,217.9
2022-06-12T06:05:03+00:00,425,34.8,82.8,421,Banana,217.9
2022-06-12T06:05:37+00:00,426,34.8,82.7,423,Banana,217.7
2022-06-12T06:06:10+00:00,427,34.8,82.3,433,Banana,216.7
2022-06-12T06:06:43+00:00,428,34.8,82,439,Banana,216.1
2022-06-12T06:07:16+00:00,429,34.8,80.9,434,Banana,216.6
2022-06-12T06:07:49+00:00,430,34.8,81.4,425,Banana,217.5
2022-06-12T06:08:22+00:00,431,34.8,83,431,Banana,216.9
2022-06-12T06:08:55+00:00,432,34.9,82.3,417,Banana,218.3
2022-06-12T06:09:28+00:00,433,34.9,82.8,416,Banana,218.4
2022-06-12T06:10:01+00:00,434,34.8,83.1,421,Banana,217.9
2022-06-12T06:10:34+00:00,435,34.8,81.5,429,Banana,217.1
2022-06-12T06:11:08+00:00,436,34.8,81.6,428,Banana,217.2
2022-06-12T06:11:41+00:00,437,34.8,81.3,430,Banana,217
2022-06-12T06:12:14+00:00,438,34.8,81.2,431,Banana,216.9
2022-06-12T06:12:47+00:00,439,34.8,81.4,431,Banana,216.9
2022-06-12T06:13:20+00:00,440,34.7,81.4,430,Banana,217
2022-06-12T06:13:53+00:00,441,34.7,81.4,430,Banana,217
2022-06-12T06:14:26+00:00,442,34.7,81.9,431,Banana,216.9
2022-06-12T06:14:59+00:00,443,34.6,81.4,431,Banana,216.9
2022-06-12T06:15:32+00:00,444,34.6,81.9,430,Banana,217
2022-06-12T06:16:05+00:00,445,34.6,81.9,429,Banana,217.1
2022-06-12T06:16:38+00:00,446,34.6,81.8,428,Banana,217.2
2022-06-12T06:17:11+00:00,447,34.6,82.3,426,Banana,217.4
2022-06-12T06:17:44+00:00,448,34.5,81.8,429,Banana,217.1
2022-06-12T06:18:18+00:00,449,34.5,82.1,428,Banana,217.2
2022-06-12T06:18:51+00:00,450,34.5,81.4,428,Banana,217.2
2022-06-12T06:19:24+00:00,451,34.5,82,427,Banana,217.3
2022-06-12T06:19:57+00:00,452,34.5,82.1,429,Banana,217.1
2022-06-12T06:20:30+00:00,453,34.5,81.7,427,Banana,217.3
2022-06-12T06:21:03+00:00,454,34.5,82,424,Banana,217.6
2022-06-12T06:21:36+00:00,455,34.5,82.4,427,Banana,217.3
2022-06-12T06:22:09+00:00,456,34.5,82.5,429,Banana,217.1
2022-06-12T06:22:42+00:00,457,34.5,83,430,Banana,217
2022-06-12T06:23:16+00:00,458,34.5,83,426,Banana,217.4
2022-06-12T06:23:49+00:00,459,34.5,83.3,417,Banana,218.3
2022-06-12T06:24:22+00:00,460,34.5,82.6,416,Banana,218.4
2022-06-12T06:24:55+00:00,461,34.5,83.6,414,Banana,218.6
2022-06-12T06:25:28+00:00,462,34.4,83.6,418,Banana,218.2
2022-06-12T06:26:01+00:00,463,34.4,83.5,417,Banana,218.3
2022-06-12T11:18:57+00:00,464,33.4,81.1,383,Banana,221.7
2022-06-12T11:19:30+00:00,465,33.4,87.5,373,Banana,222.7
2022-06-12T11:20:03+00:00,466,33.4,88.5,382,Banana,221.8
2022-06-12T11:20:36+00:00,467,33.5,87.2,362,Banana,223.8
2022-06-12T11:21:09+00:00,468,33.5,86.2,357,Banana,224.3
2022-06-12T11:21:42+00:00,469,33.5,86.8,382,Banana,221.8
2022-06-12T11:22:16+00:00,470,33.5,87.5,390,Banana,221
2022-06-12T11:22:49+00:00,471,33.5,86.7,381,Banana,221.9
2022-06-12T11:23:22+00:00,472,33.6,86.6,371,Banana,222.9
2022-06-12T11:23:55+00:00,473,33.6,88.1,376,Banana,222.4
2022-06-12T11:24:29+00:00,474,33.7,87.8,381,Banana,221.9
2022-06-12T11:25:02+00:00,475,33.7,88,385,Banana,221.5
2022-06-12T11:25:35+00:00,476,33.7,89.6,391,Banana,220.9
2022-06-12T11:26:08+00:00,477,33.8,89.3,360,Banana,224
2022-06-12T11:26:42+00:00,478,33.8,89.3,368,Banana,223.2
2022-06-12T11:27:15+00:00,479,33.8,88.9,356,Banana,224.4
2022-06-12T11:27:48+00:00,480,33.9,88.5,353,Banana,224.7
2022-06-12T11:28:22+00:00,481,33.9,89.8,349,Banana,224.5
2022-06-12T11:28:55+00:00,482,34,89.1,345,Banana,222.5
2022-06-12T11:29:28+00:00,483,34,89.6,347,Banana,223.5
2022-06-12T11:30:01+00:00,484,34,89.6,373,Banana,222.7
2022-06-12T11:30:35+00:00,485,34,89.2,360,Banana,224
2022-06-12T11:31:09+00:00,486,34,87.9,337,Banana,218.5
2022-06-12T11:31:42+00:00,487,34.1,88.9,360,Banana,224
2022-06-12T11:32:15+00:00,488,34.1,88.6,351,Banana,224.9
2022-06-12T11:32:49+00:00,489,34.1,89.8,369,Banana,223.1
2022-06-12T11:33:22+00:00,490,34.2,88.8,352,Banana,224.8
2022-06-12T11:33:55+00:00,491,34.2,89.9,346,Banana,223
2022-06-12T11:34:28+00:00,492,34.2,89.2,340,Banana,220
2022-06-12T11:35:01+00:00,493,34.2,89.7,353,Banana,224.7
2022-06-12T11:35:35+00:00,494,34.2,89.9,347,Banana,223.5
2022-06-12T11:36:08+00:00,495,34.2,89.5,353,Banana,224.7
2022-06-12T11:36:41+00:00,496,34.3,89.5,346,Banana,223
2022-06-12T11:37:14+00:00,497,34.3,90,339,Banana,219.5
2022-06-12T11:37:47+00:00,498,34.3,89.5,347,Banana,223.5
2022-06-12T11:38:21+00:00,499,34.3,89.9,322,Banana,211
2022-06-12T11:38:54+00:00,500,34.3,79.2,355,Banana,224.5
2022-06-12T11:39:27+00:00,501,34.3,79.6,329,Banana,214.5
2022-06-12T11:40:00+00:00,502,34.3,84.8,352,Banana,224.8
2022-06-12T11:40:34+00:00,503,34.4,87.2,338,Banana,219
2022-06-12T11:41:07+00:00,504,34.4,86.9,329,Banana,214.5
2022-06-12T11:41:40+00:00,505,34.4,87.6,335,Banana,217.5
2022-06-12T11:42:13+00:00,506,34.4,87.1,344,Banana,222
2022-06-12T11:42:47+00:00,507,34.4,87.9,343,Banana,221.5
2022-06-12T11:43:20+00:00,508,34.5,86.9,340,Banana,220
2022-06-12T11:43:53+00:00,509,34.5,85.7,332,Banana,216
2022-06-12T11:44:26+00:00,510,34.5,87.3,337,Banana,218.5
2022-06-12T11:44:59+00:00,511,34.5,87.4,335,Banana,217.5
2022-06-12T11:45:33+00:00,512,34.5,88,337,Banana,218.5
2022-06-12T11:46:07+00:00,513,34.5,87.9,339,Banana,219.5
2022-06-12T11:46:40+00:00,514,34.5,87.9,342,Banana,221
2022-06-12T11:47:13+00:00,515,34.5,87.8,337,Banana,218.5
2022-06-12T11:47:47+00:00,516,34.6,88.2,330,Banana,215
2022-06-12T11:48:20+00:00,517,34.6,87.9,333,Banana,216.5
2022-06-12T11:48:53+00:00,518,34.6,88.2,344,Banana,222
2022-06-12T11:49:26+00:00,519,34.6,86.7,338,Banana,219
2022-06-12T11:49:59+00:00,520,34.6,88.5,325,Banana,212.5
2022-06-12T11:50:32+00:00,521,34.7,88.9,333,Banana,216.5
2022-06-12T11:51:05+00:00,522,34.6,88.3,331,Banana,215.5
2022-06-12T11:51:38+00:00,523,34.6,87.8,351,Banana,224.9
2022-06-12T11:52:12+00:00,524,34.6,86,329,Banana,214.5
2022-06-12T11:52:45+00:00,525,34.7,87.3,338,Banana,219
2022-06-12T11:53:18+00:00,526,34.7,86.9,348,Banana,224
2022-06-12T11:53:51+00:00,527,34.6,85.8,343,Banana,221.5
2022-06-12T11:54:24+00:00,528,34.6,85.4,351,Banana,224.9
2022-06-12T11:54:57+00:00,529,34.7,88.1,336,Banana,218
2022-06-12T11:55:31+00:00,530,34.7,87.8,332,Banana,216
2022-06-12T11:56:04+00:00,531,34.7,88.2,335,Banana,217.5
2022-06-12T11:56:37+00:00,532,34.7,88.3,338,Banana,219
2022-06-12T11:57:10+00:00,533,34.7,86.9,343,Banana,221.5
2022-06-12T11:57:43+00:00,534,34.7,87.7,342,Banana,221
2022-06-12T11:58:17+00:00,535,34.7,88.4,342,Banana,221
2022-06-12T11:58:50+00:00,536,34.8,88.5,333,Banana,216.5
2022-06-12T11:59:23+00:00,537,34.7,87.2,341,Banana,220.5
2022-06-12T11:59:56+00:00,538,34.8,88.5,332,Banana,216
2022-06-12T12:00:30+00:00,539,34.7,88.1,333,Banana,216.5
2022-06-12T12:01:03+00:00,540,34.7,88.7,330,Banana,215
2022-06-12T12:01:36+00:00,541,34.8,88.3,333,Banana,216.5
2022-06-12T12:02:09+00:00,542,34.7,89.2,336,Banana,218
2022-06-12T12:02:42+00:00,543,34.7,88.4,347,Banana,223.5
2022-06-12T12:03:16+00:00,544,34.7,88.3,354,Banana,224.6
2022-06-12T12:03:50+00:00,545,34.7,86.2,347,Banana,223.5
2022-06-12T12:04:23+00:00,546,34.8,88.3,338,Banana,219
2022-06-12T12:04:56+00:00,547,34.8,89.4,331,Banana,215.5
2022-06-12T12:05:29+00:00,548,34.8,89.6,349,Banana,224.5
2022-06-12T12:06:02+00:00,549,34.8,87.9,338,Banana,219
2022-06-12T12:06:35+00:00,550,34.8,88.2,340,Banana,220
2022-06-12T12:07:09+00:00,551,34.8,88.9,332,Banana,216
2022-06-12T12:07:42+00:00,552,34.8,88.6,347,Banana,223.5
2022-06-12T12:08:15+00:00,553,34.8,86.4,333,Banana,216.5
2022-06-12T12:08:48+00:00,554,34.8,87.3,335,Banana,217.5
2022-06-12T12:09:22+00:00,555,34.8,87.9,344,Banana,222
2022-06-12T12:09:55+00:00,556,34.8,86.6,343,Banana,221.5
2022-06-12T12:10:28+00:00,557,34.8,88.1,340,Banana,220
2022-06-12T12:11:01+00:00,558,34.8,89,345,Banana,222.5
2022-06-12T12:11:34+00:00,559,34.8,88.7,330,Banana,215
2022-06-12T12:12:07+00:00,560,34.8,88.9,346,Banana,223
2022-06-12T12:12:40+00:00,561,34.8,87.3,339,Banana,219.5
2022-06-12T12:13:14+00:00,562,34.8,88,334,Banana,217
2022-06-12T12:13:47+00:00,563,34.8,88.6,333,Banana,216.5
2022-06-12T12:14:20+00:00,564,34.8,89.4,337,Banana,218.5
2022-06-12T12:14:53+00:00,565,34.8,89,336,Banana,218
2022-06-12T12:15:26+00:00,566,34.8,88.6,327,Banana,213.5
2022-06-12T12:16:00+00:00,567,34.8,88.9,341,Banana,220.5
2022-06-12T12:16:33+00:00,568,34.8,87.1,334,Banana,217
2022-06-12T12:17:06+00:00,569,34.8,88.4,341,Banana,220.5
2022-06-12T12:17:39+00:00,570,34.8,88.3,327,Banana,213.5
2022-06-12T12:18:12+00:00,571,34.8,88.4,330,Banana,215
2022-06-12T12:18:45+00:00,572,34.8,88.5,333,Banana,216.5
2022-06-12T12:19:19+00:00,573,34.8,88.5,336,Banana,218
2022-06-12T12:19:52+00:00,574,34.8,88.2,327,Banana,213.5
2022-06-12T12:20:25+00:00,575,34.8,88.7,346,Banana,223
2022-06-12T12:20:58+00:00,576,34.8,88.7,342,Banana,221
2022-06-12T12:21:31+00:00,577,34.8,87.7,338,Banana,219
2022-06-12T12:22:04+00:00,578,34.8,87.2,352,Banana,224.8
2022-06-12T12:22:37+00:00,579,34.8,87.1,352,Banana,224.8
2022-06-12T12:23:11+00:00,580,34.8,86.2,356,Banana,224.4
2022-06-12T12:23:44+00:00,581,34.8,87.8,351,Banana,224.9
2022-06-12T12:24:17+00:00,582,34.8,89.2,355,Banana,224.5
2022-06-12T12:24:50+00:00,583,34.8,89.1,355,Banana,224.5
2022-06-12T12:25:23+00:00,584,34.8,89.3,345,Banana,222.5
2022-06-12T12:25:57+00:00,585,34.9,89.9,349,Banana,224.5
2022-06-12T12:26:30+00:00,586,34.9,89.1,345,Banana,222.5
2022-06-12T12:27:04+00:00,587,34.9,88.7,348,Banana,224
2022-06-12T12:27:37+00:00,588,34.9,89.4,349,Banana,224.5
2022-06-12T12:28:10+00:00,589,34.9,90,350,Banana,225
2022-06-12T12:28:43+00:00,590,34.9,89.7,346,Banana,223
2022-06-12T12:29:17+00:00,591,34.9,89.8,345,Banana,222.5
2022-06-12T12:29:50+00:00,592,34.9,89.8,339,Banana,219.5
2022-06-12T12:30:23+00:00,593,34.9,90.1,346,Banana,223
2022-06-12T12:30:56+00:00,594,34.9,89.2,351,Banana,224.9
2022-06-12T12:31:29+00:00,595,34.9,90.1,352,Banana,224.8
2022-06-12T12:32:03+00:00,596,34.9,88.1,369,Banana,223.1
2022-06-12T18:15:35+00:00,597,34.4,77.5,112,Banana,106
2022-06-12T18:16:08+00:00,598,34.7,85.8,104,Banana,102
2022-06-12T18:16:42+00:00,599,34.8,86.1,92,Banana,96
2022-06-12T18:17:15+00:00,600,34.9,85.9,97,Banana,98.5
2022-06-12T18:17:48+00:00,601,35,86,96,Banana,98
2022-06-12T18:18:21+00:00,602,35.2,87,95,Banana,97.5
2022-06-12T18:18:55+00:00,603,35.3,87.2,94,Banana,97
2022-06-12T18:19:28+00:00,604,35.4,85.5,94,Banana,97
2022-06-12T18:20:01+00:00,605,35.5,84.7,94,Banana,97
2022-06-12T18:20:34+00:00,606,35.6,85.5,94,Banana,97
2022-06-12T18:21:07+00:00,607,35.8,85.2,94,Banana,97
2022-06-12T18:21:40+00:00,608,35.8,85.3,95,Banana,97.5
2022-06-12T18:22:13+00:00,609,36,84.9,94,Banana,97
2022-06-12T18:22:46+00:00,610,36,83.7,94,Banana,97
2022-06-12T18:23:19+00:00,611,36.2,84.3,94,Banana,97
2022-06-12T18:23:53+00:00,612,36.2,83.4,94,Banana,97
2022-06-12T18:24:26+00:00,613,36.3,83.1,94,Banana,97
2022-06-12T18:24:59+00:00,614,36.4,83,94,Banana,97
2022-06-12T18:25:32+00:00,615,36.5,83,93,Banana,96.5
2022-06-12T18:26:06+00:00,616,36.5,82.7,94,Banana,97
2022-06-12T18:26:39+00:00,617,36.6,81.9,94,Banana,97
2022-06-12T18:27:12+00:00,618,36.6,82.8,93,Banana,96.5
2022-06-12T18:27:45+00:00,619,36.7,81.2,93,Banana,96.5
2022-06-12T18:28:19+00:00,620,36.7,80.5,93,Banana,96.5
2022-06-12T18:28:52+00:00,621,36.7,80.6,92,Banana,96
2022-06-12T18:29:25+00:00,622,36.8,79.8,92,Banana,96
2022-06-12T18:29:58+00:00,623,36.8,78.7,92,Banana,96
2022-06-12T18:30:32+00:00,624,36.8,78.7,92,Banana,96
2022-06-12T18:31:05+00:00,625,36.8,78.8,96,Banana,98
2022-06-12T18:31:38+00:00,626,36.9,80,97,Banana,98.5
2022-06-12T18:32:11+00:00,627,36.9,79.7,97,Banana,98.5
2022-06-12T18:32:44+00:00,628,36.9,79.3,98,Banana,99
2022-06-12T18:33:18+00:00,629,36.9,80.1,98,Banana,99
2022-06-12T18:33:51+00:00,630,36.9,81,99,Banana,99.5
2022-06-12T18:34:24+00:00,631,36.9,81.4,98,Banana,99
2022-06-12T18:34:57+00:00,632,36.9,81.9,96,Banana,98
2022-06-12T18:35:30+00:00,633,36.9,79.3,94,Banana,97
2022-06-12T18:36:04+00:00,634,36.9,77.6,94,Banana,97
2022-06-12T18:36:37+00:00,635,36.9,77.1,92,Banana,96
2022-06-12T18:37:10+00:00,636,36.9,76.1,92,Banana,96
2022-06-12T18:37:43+00:00,637,36.9,75.7,91,Banana,95.5
2022-06-12T18:38:17+00:00,638,36.9,75.3,91,Banana,95.5
2022-06-12T18:38:50+00:00,639,36.9,75.1,91,Banana,95.5
2022-06-12T18:39:23+00:00,640,36.9,75.1,91,Banana,95.5
2022-06-12T18:39:56+00:00,641,36.9,75.9,91,Banana,95.5
2022-06-12T18:40:29+00:00,642,36.9,75.2,91,Banana,95.5
2022-06-12T18:41:02+00:00,643,36.9,76.1,91,Banana,95.5
2022-06-12T18:41:35+00:00,644,36.9,75.5,90,Banana,95
2022-06-12T18:42:08+00:00,645,36.9,74,90,Banana,95
2022-06-12T18:42:41+00:00,646,36.9,73.8,90,Banana,95
2022-06-12T18:43:14+00:00,647,36.9,74.2,89,Banana,94.5
2022-06-12T18:43:47+00:00,648,36.9,73.4,88,Banana,94
2022-06-12T18:44:21+00:00,649,36.9,72.8,89,Banana,94.5
2022-06-12T18:44:54+00:00,650,36.9,73.5,88,Banana,94
2022-06-12T18:45:27+00:00,651,36.9,73.6,89,Banana,94.5
2022-06-12T18:46:00+00:00,652,36.9,74.7,88,Banana,94
2022-06-12T18:46:33+00:00,653,36.9,73.5,88,Banana,94
2022-06-12T18:47:06+00:00,654,36.9,73.2,88,Banana,94
2022-06-12T18:47:39+00:00,655,36.9,72.7,89,Banana,94.5
2022-06-12T18:48:13+00:00,656,36.9,74,89,Banana,94.5
2022-06-12T18:48:46+00:00,657,36.9,74.9,90,Banana,95
2022-06-12T18:49:19+00:00,658,36.9,75.6,90,Banana,95
2022-06-12T18:49:52+00:00,659,36.9,74.8,89,Banana,94.5
2022-06-12T18:50:25+00:00,660,36.9,74.2,88,Banana,94
2022-06-12T18:50:58+00:00,661,36.9,73.2,89,Banana,94.5
2022-06-12T18:51:31+00:00,662,36.9,73.3,89,Banana,94.5
2022-06-12T18:52:05+00:00,663,36.9,73.7,88,Banana,94
2022-06-12T18:52:38+00:00,664,36.9,73.4,89,Banana,94.5
2022-06-12T18:53:11+00:00,665,36.9,73.8,90,Banana,95
2022-06-12T18:53:44+00:00,666,36.9,75.9,90,Banana,95
2022-06-12T18:54:17+00:00,667,36.9,76.9,90,Banana,95
2022-06-12T18:54:50+00:00,668,36.9,75.7,90,Banana,95
2022-06-12T18:55:24+00:00,669,36.9,75.2,90,Banana,95
2022-06-12T18:55:57+00:00,670,36.9,75.3,89,Banana,94.5
2022-06-12T18:56:30+00:00,671,36.9,74.5,89,Banana,94.5
2022-06-12T18:57:03+00:00,672,36.9,74.1,88,Banana,94
2022-06-12T18:57:36+00:00,673,36.9,73,88,Banana,94
2022-06-12T18:58:09+00:00,674,36.9,73.6,88,Banana,94
2022-06-12T18:58:42+00:00,675,36.9,73.3,88,Banana,94
2022-06-12T18:59:16+00:00,676,36.9,73,90,Banana,95
2022-06-12T18:59:49+00:00,677,36.9,74.9,90,Banana,95
2022-06-12T19:00:22+00:00,678,36.9,76.1,91,Banana,95.5
2022-06-12T19:00:55+00:00,679,37,77,91,Banana,95.5
2022-06-12T19:01:28+00:00,680,37,76.8,90,Banana,95
2022-06-12T19:02:01+00:00,681,37,75,90,Banana,95
2022-06-12T19:02:34+00:00,682,37,75.5,91,Banana,95.5
2022-06-12T19:03:07+00:00,683,37,76.5,91,Banana,95.5
2022-06-12T19:03:40+00:00,684,37,76.5,91,Banana,95.5
2022-06-12T19:04:13+00:00,685,37,76.8,90,Banana,95
2022-06-12T19:04:47+00:00,686,37,75.6,90,Banana,95
2022-06-12T19:05:20+00:00,687,37,74.7,90,Banana,95
2022-06-12T19:05:53+00:00,688,37,74.4,90,Banana,95
2022-06-12T19:06:27+00:00,689,37,75.2,89,Banana,94.5
2022-06-12T19:07:00+00:00,690,37,74.5,89,Banana,94.5
2022-06-12T19:07:34+00:00,691,37,74.3,90,Banana,95
2022-06-12T19:08:07+00:00,692,37,75.3,91,Banana,95.5
2022-06-12T19:08:40+00:00,693,37,77,92,Banana,96
2022-06-12T19:09:13+00:00,694,37,78,92,Banana,96
2022-06-12T19:09:47+00:00,695,37,78.3,93,Banana,96.5
2022-06-12T19:10:20+00:00,696,37,78.7,93,Banana,96.5
2022-06-12T19:10:53+00:00,697,37,78.6,92,Banana,96
2022-06-12T19:11:26+00:00,698,37,77.8,92,Banana,96
2022-06-12T19:11:59+00:00,699,37,77,92,Banana,96
2022-06-12T19:12:32+00:00,700,37,77.8,93,Banana,96.5
2022-06-12T19:13:06+00:00,701,37,78.2,93,Banana,96.5
2022-06-12T19:13:39+00:00,702,37,78.6,93,Banana,96.5
2022-06-12T19:14:12+00:00,703,37,79,94,Banana,97
2022-06-12T19:14:45+00:00,704,37.1,79.5,94,Banana,97
2022-06-12T19:15:18+00:00,705,37,78.9,93,Banana,96.5
2022-06-12T19:15:52+00:00,706,37,78.8,92,Banana,96
2022-06-12T19:16:25+00:00,707,37,76.3,91,Banana,95.5
2022-06-12T19:16:58+00:00,708,37,75.7,93,Banana,96.5
2022-06-12T19:17:31+00:00,709,37,78.2,94,Banana,97
2022-06-12T19:18:04+00:00,710,37.1,79.5,95,Banana,97.5
2022-06-12T19:18:37+00:00,711,37.1,80.6,95,Banana,97.5
2022-06-12T19:19:11+00:00,712,37.1,81.4,94,Banana,97
2022-06-12T19:19:44+00:00,713,37,80.7,94,Banana,97
2022-06-12T19:20:17+00:00,714,37.1,79.2,95,Banana,97.5
2022-06-12T19:20:50+00:00,715,37.1,79.5,93,Banana,96.5
2022-06-12T19:21:24+00:00,716,37.1,77.7,92,Banana,96
2022-06-12T19:21:57+00:00,717,37.1,76.6,91,Banana,95.5
2022-06-12T19:22:30+00:00,718,37.1,75,90,Banana,95
2022-06-12T19:23:03+00:00,719,37.1,74.1,90,Banana,95
2022-06-12T19:23:37+00:00,720,37.1,74,89,Banana,94.5
2022-06-12T19:24:10+00:00,721,37.1,73.7,89,Banana,94.5
2022-06-12T19:24:43+00:00,722,37.1,73.3,89,Banana,94.5
2022-06-12T19:25:16+00:00,723,37,73.3,89,Banana,94.5
2022-06-12T19:25:49+00:00,724,37.1,73.4,89,Banana,94.5
2022-06-12T19:26:22+00:00,725,37.1,74.3,90,Banana,95
2022-06-12T19:26:56+00:00,726,37.1,75.5,90,Banana,95
2022-06-12T19:27:29+00:00,727,37.1,76.2,90,Banana,95
2022-06-12T19:28:02+00:00,728,37.1,75.3,90,Banana,95
2022-06-12T19:28:36+00:00,729,37.1,75,90,Banana,95
2022-06-12T19:29:09+00:00,730,37.1,75.2,89,Banana,94.5
2022-06-12T19:29:42+00:00,731,37.1,74.4,89,Banana,94.5
2022-06-12T19:30:16+00:00,732,37.1,74.1,89,Banana,94.5
2022-06-12T19:30:49+00:00,733,37.1,73.8,88,Banana,94
2022-06-12T19:31:22+00:00,734,37.1,72.8,87,Banana,93.5
2022-06-12T19:31:55+00:00,735,37.1,72.8,88,Banana,94
2022-06-12T19:32:28+00:00,736,37.1,72.5,88,Banana,94
2022-06-12T19:33:02+00:00,737,37.1,73,88,Banana,94
2022-06-12T19:33:35+00:00,738,37.1,73.5,88,Banana,94
2022-06-12T19:34:08+00:00,739,37,72.9,88,Banana,94
2022-06-12T19:34:41+00:00,740,37.1,74,88,Banana,94
2022-06-12T19:35:15+00:00,741,37.1,73.9,87,Banana,93.5
2022-06-12T19:35:48+00:00,742,37.1,73.2,88,Banana,94
2022-06-12T19:36:21+00:00,743,37.1,73.2,88,Banana,94
2022-06-12T19:36:54+00:00,744,37.1,72.9,88,Banana,94
2022-06-12T19:37:27+00:00,745,37.1,73,87,Banana,93.5
2022-06-12T19:38:01+00:00,746,37.1,72,87,Banana,93.5
2022-06-12T19:38:34+00:00,747,37.1,71.8,86,Banana,93
2022-06-12T19:39:07+00:00,748,37.1,71.5,87,Banana,93.5
2022-06-12T19:39:40+00:00,749,37.1,71.6,87,Banana,93.5
2022-06-12T19:40:13+00:00,750,37.1,72.1,86,Banana,93
2022-06-12T19:40:47+00:00,751,37.1,71.7,86,Banana,93
2022-06-12T19:41:20+00:00,752,37.1,71.4,86,Banana,93
2022-06-12T19:41:53+00:00,753,37.1,71.2,87,Banana,93.5
2022-06-12T19:42:26+00:00,754,37.1,71.9,87,Banana,93.5
2022-06-12T19:43:00+00:00,755,37.1,73.8,88,Banana,94
2022-06-12T19:43:33+00:00,756,37.1,73.7,88,Banana,94
2022-06-12T19:44:06+00:00,757,37.1,73.8,87,Banana,93.5
2022-06-12T19:44:40+00:00,758,37.1,73.3,87,Banana,93.5
2022-06-12T19:45:13+00:00,759,37.1,71.8,87,Banana,93.5
2022-06-12T19:45:46+00:00,760,37.1,72.2,87,Banana,93.5
2022-06-12T19:46:19+00:00,761,37.1,72.4,86,Banana,93
2022-06-12T19:46:53+00:00,762,37.1,71.6,87,Banana,93.5
2022-06-12T19:47:26+00:00,763,37.1,71.8,86,Banana,93
2022-06-12T19:47:59+00:00,764,37.1,71.8,87,Banana,93.5
2022-06-12T19:48:32+00:00,765,37.1,72.9,87,Banana,93.5
2022-06-12T19:49:06+00:00,766,37.1,72.2,87,Banana,93.5
2022-06-13T13:10:13+00:00,767,33.8,92.3,246,Banana,173
2022-06-13T13:10:47+00:00,768,33.7,93.2,169,Banana,134.5
2022-06-13T13:11:20+00:00,769,33.7,93.3,140,Banana,120
2022-06-13T13:11:53+00:00,770,33.8,93.6,124,Banana,112
2022-06-13T13:12:27+00:00,771,33.9,93.3,114,Banana,107
2022-06-13T13:13:00+00:00,772,33.9,93.2,107,Banana,103.5
2022-06-13T13:13:33+00:00,773,34,92.8,102,Banana,101
2022-06-13T17:36:39+00:00,774,33.8,90,116,Banana,108
2022-06-13T17:37:13+00:00,775,33.9,90.7,108,Banana,104
